pKey,JobStartDate,JobEndDate,APINumber,StateNumber,CountyNumber,OperatorName,WellName,Latitude,Longitude,Projection,TVD,TotalBaseWaterVolume,TotalBaseNonWaterVolume,StateName,CountyName,FFVersion,FederalWell,IndianWell,Source,DTMOD
77c094a9-6bdb-49b9-86bf-10b6d5268215,12/11/2022 6:00,12/11/2022 6:00,4.23714E+13,42,371,Diamondback E&P LLC,STATE EOT WHALE UNIT 30 26 5BS,31.0972,-103.0336,NAD27,9154.06,19267709,0,Texas,Pecos,3,FALSE,FALSE,,
756e9203-36c2-4099-a16e-03de9976bbd9,11/17/2022 6:00,12/11/2022 6:00,4.23894E+13,42,389,Cimarex Energy Co.,KEYSTONE 12-15 UNIT E 5H,31.6762,-103.761,NAD27,11155,21454267,0,Texas,Reeves,3,FALSE,FALSE,,
10d43bc0-2b03-4ad0-af06-a1a1b535457f,11/1/2022 5:00,12/11/2022 6:00,4.24053E+13,42,405,Aethon Energy Operating LLC,SALLY RIDE KNOX 2H 2H,31.5816,-94.2097,NAD27,13217,38519494,0,Texas,San Augustine,3,FALSE,FALSE,,
35038093-c9ac-4051-9dfe-b8478c6aa95c,12/1/2022 10:50,12/11/2022 15:27,3.00255E+13,30,25,COG Operating LLC,Double ABJ 16 Federal Com 501H,32.2111,-103.6725,NAD27,10544,23791942,0,New Mexico,Lea,3,TRUE,FALSE,,
5bba9e05-78cf-46cd-972d-663b7a95a15c,11/28/2022 0:00,12/12/2022 0:00,4.23014E+13,42,301,WPX Energy,QUINN 37-36-29H 426H,31.776262,-103.401946,NAD83,11947,16988790,0,Texas,Loving,3,FALSE,FALSE,,
a172e84c-915d-417c-8141-ba0976f1f52e,11/29/2022 0:00,12/12/2022 0:00,4.23014E+13,42,301,WPX Energy,QUINN 37-36-29I-402H,31.776709,-103.400305,NAD83,11873,13767054,0,Texas,Loving,3,FALSE,FALSE,,
06fe5cc0-46b3-4728-b5a0-dcbb3853a90d,12/6/2022 6:00,12/12/2022 6:00,3.50173E+13,35,17,"Paloma Operating Co, Inc",Minnie 1-14N-9W 2MH,35.710033,-98.106494,NAD27,9942.533333,13655754,0,Oklahoma,Canadian,3,FALSE,FALSE,,
3b83d758-edb1-4f3c-904a-112b8c6ed285,12/12/2022 6:00,12/12/2022 6:00,3.50254E+13,35,25,"Weinkauf Petroleum, Inc.",St. John 1-7,36.91103,-102.23122,NAD27,4534,20832,0,Oklahoma,Cimarron,3,FALSE,FALSE,,
19050c8d-82be-4627-8f2d-a15e0914f66b,12/12/2022 6:00,12/12/2022 6:00,4.21034E+13,42,103,"Ring Energy, Inc.",PJ Lea A 3800M,31.414058,-102.530331,NAD83,4832,1408546,87032,Texas,Crane,3,FALSE,FALSE,,
defb3e7f-9d6f-4205-bba8-915984aed7c7,11/28/2022 6:00,12/12/2022 6:00,4.23014E+13,42,301,WPX Energy,QUINN 37-36-29G 401H,31.775816,-103.403586,NAD83,11848,13661382,0,Texas,Loving,3,FALSE,FALSE,,
3db24184-fea8-4812-8739-469fa3360959,12/8/2022 7:00,12/12/2022 7:00,5.04524E+12,5,45,Laramie Energy LLC,CC Federal 0697-03-02E,39.558518,-108.2051,WGS84,9687,2856000,,Colorado,Garfield,3,FALSE,FALSE,,
cbb8bc41-dee5-4fb5-820f-ee6691e6ff33,12/5/2022 0:31,12/12/2022 10:25,3.3061E+13,33,61,"Liberty Resources Management Company, LLC",ALBERTSON E 158-93-27-34-2MBH,48.489496,-102.674283,NAD83,9864.05,6818868,0,North Dakota,Mountrail,3,FALSE,FALSE,,
3a3bb82a-3e67-4695-851a-ff4459c67e89,12/5/2022 4:09,12/12/2022 11:54,3.3061E+13,33,61,"Liberty Resources Management Company, LLC",ALBERTSON E 158-93-27-34-3MBH,48.489496,-102.674184,NAD83,9845.6,6786612,0,North Dakota,Mountrail,3,FALSE,FALSE,,
9258bd6c-e5bb-43a2-9dbb-b17950a43dff,12/12/2022 10:42,12/12/2022 12:28,4.21033E+13,42,103,Slant Operating ,"LEA, P.J",31.495814,-102.58215,NAD83,3868,162158,10882,Texas,Crane,3,FALSE,FALSE,,
c5682afb-d448-43f8-a220-0d24ab13fcac,12/5/2022 8:04,12/12/2022 13:46,3.3061E+13,33,61,"Liberty Resources Management Company, LLC",ALBERTSON E 158-93-27-34-4MBH,48.489496,-102.674085,NAD83,9845.45,6867504,0,North Dakota,Mountrail,3,FALSE,FALSE,,
ede31b92-de79-491e-8788-6782192fd173,12/11/2022 0:00,12/13/2022 0:00,4.22953E+13,42,295,MEWBOURNE OIL COMPANY,Schoenhals 236 #M001NC,36.113467,-100.525236,NAD27,8300,2984520,0,Texas,Lipscomb,3,FALSE,FALSE,,
149994ff-4b52-4032-b2a6-420e340c36a0,12/2/2022 12:04,12/13/2022 4:53,4.90093E+13,49,9,Anschutz Exploration Corporation,Rags Fed 3671-12-1-3W NH,43.1034,-105.328884,NAD83,10709,22757406,0,Wyoming,Converse,3,TRUE,FALSE,,
7edb9c8c-01dd-43a6-995f-d9c6f09514b1,11/30/2022 12:15,12/13/2022 5:03,4.23294E+13,42,329,COG Operating LLC,Katie State A4 1104AH,31.92732194,-102.2687031,NAD83,9448,20906962,0,Texas,Midland,3,FALSE,FALSE,,
a83abcfd-ef81-4cfe-9b71-a00b86dea636,12/4/2022 6:00,12/13/2022 6:00,1.70313E+13,17,31,"Chesapeake Operating, Inc.",HA RA SUH;Rocking G Farms 19-18HC 002-ALT,31.91706554,-93.53977938,NAD83,11827.8,11478088,0,Louisiana,De Soto,3,FALSE,FALSE,,
5273dc1d-e08b-4607-9540-ffd4a5e56735,12/12/2022 6:00,12/13/2022 6:00,4.23933E+13,42,393,"Hadaway Consulting and Engineering, LLC",Leona 8A #1,35.9013194,-100.7495861,NAD27,2783,1314222,0,Texas,Roberts,3,FALSE,FALSE,,
02051e30-393e-4d76-842d-211d7dc4cefe,11/8/2022 6:00,12/13/2022 6:00,4.7069E+13,47,69,Southwestern Energy ,OCC A OHI 1,40.07942313,-80.59810791,NAD83,6127,24432438,0,West Virginia,Ohio,3,FALSE,FALSE,,
c9b859dd-4b72-4c70-8367-41db2f3725cf,12/2/2022 7:00,12/13/2022 7:00,5.04524E+12,5,45,Caerus Oil and Gas LLC,Fed 12B-26-496,39.67747,-108.13843,NAD83,11803,11318999.99,0,Colorado,Garfield,3,TRUE,FALSE,,
7100ff59-870b-46cf-9806-cf63c2c05936,12/3/2022 7:00,12/13/2022 7:00,5.04524E+12,5,45,Caerus Oil and Gas LLC,Fed 22D-26-496,39.677492,-108.138396,NAD83,12098,11318999.99,0,Colorado,Garfield,3,TRUE,FALSE,,
4475f2f9-f511-4add-a6c9-e9e1f11fa84e,12/1/2022 7:00,12/13/2022 7:00,5.04524E+12,5,45,Caerus Oil and Gas LLC,Fed 21B-27-496,39.67749,-108.138431,NAD83,11883,11318999.99,0,Colorado,Garfield,3,TRUE,FALSE,,
98ecc381-1fb8-4ca8-b512-32ea04025ffc,12/2/2022 7:00,12/13/2022 7:00,5.04524E+12,5,45,Caerus Oil and Gas LLC,Fed 21C-27-496,39.677471,-108.138394,NAD83,11825,11318999.99,0,Colorado,Garfield,3,TRUE,FALSE,,
9e6a2cf4-36f4-4e02-9f15-4e7c7d81b68f,11/23/2022 7:00,12/13/2022 7:00,5.12349E+12,5,123,"Noble Energy, Inc.",BOOTH FEDERAL DD06-745,40.274959,-104.476634,NAD83,6670,24422564,0,Colorado,Weld,3,TRUE,FALSE,,
c25c7be4-1b67-433b-8d7f-6bffbcf5c5af,11/30/2022 15:13,12/13/2022 7:21,4.23294E+13,42,329,COG Operating LLC,Katie State A7 1106AH,31.92744389,-102.2626589,NAD83,9420,20806195,0,Texas,Midland,3,FALSE,FALSE,,
a5cc718c-d649-4946-b6c6-36872bdd8eb3,12/13/2022 8:00,12/13/2022 14:00,3.50832E+13,35,83,Oil Investors Inc.,Norwood #1,35.942486,-97.656413,NAD83,5302,33306,0,Oklahoma,Logan,3,FALSE,FALSE,,
17b9d670-7eb3-4264-a835-985a5d155327,11/8/2022 10:05,12/13/2022 16:02,4.7069E+13,47,69,Southwestern Energy ,OCC A OHI 201,40.07938463,-80.59810319,NAD83,6120,28654080,0,West Virginia,Ohio,3,FALSE,FALSE,,
016b173a-6446-4cd7-91a3-786c1a18e1e7,11/8/2022 16:47,12/13/2022 17:58,4.7069E+13,47,69,Southwestern Energy ,OCC A OHI 401,40.07934693,-80.5981016,NAD83,6110,29110356,0,West Virginia,Ohio,3,FALSE,FALSE,,
3c72e534-430a-46c7-8bbd-c85c3a66dfa2,12/12/2022 6:00,12/14/2022 6:00,3.50733E+13,35,73,Mach Resources,Thorp 25-18-6 1MH,36.015188,-97.785809,NAD83,7164,8407140,0,Oklahoma,Kingfisher,3,FALSE,FALSE,,
4ccff471-c940-41fe-9d5f-53f8e2b1e397,11/23/2022 7:00,12/14/2022 7:00,5.12349E+12,5,123,"Noble Energy, Inc.",BOOTH FEDERAL DD06-734,40.274959,-104.476556,NAD83,6702,24441823,0,Colorado,Weld,3,TRUE,FALSE,,
b3d93eee-b860-45a4-9c61-1c3676c8d6f7,11/24/2022 7:00,12/14/2022 7:00,5.12349E+12,5,123,"Noble Energy, Inc.",BOOTH FEDERAL DD06-715,40.274957,-104.476314,NAD83,6697,24431895,0,Colorado,Weld,3,TRUE,FALSE,,
cc394e57-3735-4bc6-81b0-e456171e74da,11/24/2022 7:00,12/14/2022 7:00,5.12349E+12,5,123,"Noble Energy, Inc.",BOOTH FEDERAL DD06-725,40.274958,-104.476394,NAD83,6640,24329396,0,Colorado,Weld,3,TRUE,FALSE,,
623e2f91-520a-44a5-bb12-9f3874c137db,12/13/2022 15:05,12/14/2022 13:05,4.21034E+13,42,103,"Ring Energy, Inc.",Mcknight MB 0207G,31.547562,-102.672965,NAD83,5863,1404802,86870,Texas,Crane,3,FALSE,FALSE,,
0d72f0b7-52ed-40ef-aa8e-68cd84e605ca,12/7/2022 0:00,12/15/2022 0:00,3.00255E+13,30,25,"EOG Resources, Inc.",DILLON 31 FED COM #503H,32.1676286,-103.5076812,NAD83,10788.35,11643786,0,New Mexico,Lea,3,FALSE,FALSE,,
8a808ad7-ecaa-4a1f-a07b-abba162b718a,12/7/2022 0:00,12/15/2022 0:00,3.00255E+13,30,25,"EOG Resources, Inc.",DILLON 31 FED COM #504H,32.1675876,-103.5076812,NAD83,11015.91,11595276,0,New Mexico,Lea,3,FALSE,FALSE,,
bdeee24f-d26f-4b99-bcd9-0abd17208f51,12/9/2022 0:00,12/15/2022 0:00,3.00255E+13,30,25,"EOG Resources, Inc.",DIAMOND 31 FED COM #305H,32.167331,-103.5102094,NAD83,10290.41,12482442,0,New Mexico,Lea,3,FALSE,FALSE,,
ec4a6f47-df6d-4ed1-9322-1e84d8d1775e,12/8/2022 0:00,12/15/2022 0:00,3.00255E+13,30,25,"EOG Resources, Inc.",DIAMOND 31 FED COM #306H,32.1673306,-103.5103162,NAD83,10259.23,12840828,0,New Mexico,Lea,3,FALSE,FALSE,,
b5f69433-fbb5-451c-88bd-e0f333214679,12/7/2022 0:00,12/15/2022 0:00,3.00255E+13,30,25,"EOG Resources, Inc.",DILLON 31 FED COM #304H,32.1677112,-103.507681,NAD83,10117.28,12696474,0,New Mexico,Lea,3,FALSE,FALSE,,
36e1f79e-96d4-469b-936d-f95c3cf3494b,12/11/2022 0:00,12/15/2022 0:00,4.23014E+13,42,301,"EOG Resources, Inc.",DARWIN 7 #703H,31.9406556,-103.6375122,NAD83,11840.71,7070826,0,Texas,Loving,3,FALSE,FALSE,,
426b54cb-a230-4667-8b8a-e3a12a68a1ba,12/1/2022 0:00,12/15/2022 0:00,4.23294E+13,42,329,Pioneer Natural Resources,McClintic 12 F 6H,31.965467,-101.861033,NAD27,8871,13759414,0,Texas,Midland,3,FALSE,FALSE,,
b6224fe8-2ff8-4657-93e8-e78652c64004,12/1/2022 0:00,12/15/2022 0:00,4.23294E+13,42,329,Pioneer Natural Resources,McClintic 12 E 5H,31.965413,-101.861019,NAD27,9296,15852071,0,Texas,Midland,3,FALSE,FALSE,,
42d567ae-091c-4035-a7bb-57cf928cae5f,12/1/2022 0:00,12/15/2022 0:00,4.23294E+13,42,329,Pioneer Natural Resources,McClintic 12 D 4H,31.96536,-101.861004,NAD27,9255,15551746,0,Texas,Midland,3,FALSE,FALSE,,
0f0323b6-63b4-452d-92fa-059ad6ea0132,12/1/2022 0:00,12/15/2022 0:00,4.23294E+13,42,329,Pioneer Natural Resources,McClintic 12 C 3H,31.965306,-101.860989,NAD27,8878,14329248,0,Texas,Midland,3,FALSE,FALSE,,
e31cbb4d-49c5-4548-8588-fb2313bf3c9c,12/1/2022 0:00,12/15/2022 0:00,4.23295E+13,42,329,Pioneer Natural Resources,McClintic 12 A 1H,31.965199,-101.860959,NAD27,8874.6,14427219,0,Texas,Midland,3,FALSE,FALSE,,
c90c65e1-bb83-43bf-a9b7-ffc4c15ae497,12/1/2022 0:00,12/15/2022 0:00,4.23295E+13,42,329,Pioneer Natural Resources,McClintic 12 B 2H,31.965253,-101.860974,NAD27,9208,16011511,0,Texas,Midland,3,FALSE,FALSE,,
235c1660-7e71-41bc-a75d-047d506b5c1e,12/4/2022 0:00,12/15/2022 0:00,4.23894E+13,42,389,"EOG Resources, Inc.",STATE STONEFLY UNIT #752H,31.4903904,-103.751289,NAD83,10419.05,22403094,0,Texas,Reeves,3,FALSE,FALSE,,
f5b20895-e86e-4c09-b18c-15e92580e9db,12/12/2022 6:00,12/15/2022 6:00,4.24974E+13,42,497,BKV Corporation,June Griffeth L GU A 14H,33.030332,-97.407312,NAD27,7337,4324013,0,Texas,Wise,3,FALSE,FALSE,,
3b5c96ca-f5fa-4b21-ab60-3be4fdd26115,12/11/2022 0:00,12/16/2022 0:00,4.23014E+13,42,301,"EOG Resources, Inc.",DARWIN 7 #714H,31.9406766,-103.6374528,NAD83,11889.6,7218162,0,Texas,Loving,3,FALSE,FALSE,,
9e13dddf-e64c-4ab8-8057-b981bfa11efe,12/11/2022 0:00,12/16/2022 0:00,4.23014E+13,42,301,"EOG Resources, Inc.",DARWIN 7 #704H,31.9406974,-103.6373992,NAD83,11892.89,7393134,0,Texas,Loving,3,FALSE,FALSE,,
30f8989d-28b2-4a5f-89ed-e4ef9ea35344,12/10/2022 0:00,12/16/2022 0:00,4.23014E+13,42,301,"EOG Resources, Inc.",DARWIN 7 #715H,31.9407182,-103.6373332,NAD83,11928.69,7532196,0,Texas,Loving,3,FALSE,FALSE,,
8630d55a-6a69-44a5-ac13-59ad463483ee,12/5/2022 0:00,12/16/2022 0:00,4.23894E+13,42,389,"EOG Resources, Inc.",STATE STONEFLY UNIT #753H,31.4903902,-103.7512478,NAD83,10188.08,22215648,0,Texas,Reeves,3,FALSE,FALSE,,
9cf57e4c-7e17-4296-9579-6a77fb590f2c,12/8/2022 6:00,12/16/2022 6:00,3.00155E+13,30,15,"Longfellow Energy, LP",Prince Federal 19B 1H,32.8226,-104.1257,NAD83,4167,14844888,0,New Mexico,Eddy,3,TRUE,FALSE,,
a2e20a41-c8d7-48cc-94e9-f493005eeee4,12/8/2022 6:00,12/16/2022 6:00,3.00155E+13,30,15,"Longfellow Energy, LP",Prince Federal 19B 2H,32.8225,-104.1257,NAD83,4675,14865020,0,New Mexico,Eddy,3,TRUE,FALSE,,
10c260a0-5477-4b5a-9aa6-ef9da2ab0496,11/27/2022 6:00,12/16/2022 6:00,3.00255E+13,30,25,COG Operating LLC,Fed Com 703H 703,32.2115,-103.6743,NAD27,12278,21784299,0,New Mexico,Lea,3,TRUE,FALSE,,
0b859b33-48d0-43ab-9a5a-8223a2e065d4,11/23/2022 6:00,12/16/2022 6:00,3.00255E+13,30,25,COG Operating LLC,Fed Com 702H 702,32.2113,-103.6743,NAD27,12256,19918957,0,New Mexico,Lea,3,TRUE,FALSE,,
a2e3f9a5-543b-411a-92ac-bd2cd553b190,12/1/2022 6:00,12/16/2022 6:00,4.20333E+13,42,33,"HighPeak Energy Holdings, LLC.",GR West 49-62 A Unit #A 1H,32.558863,-101.32325,NAD83,6601,16628750,1068118,Texas,Borden,3,FALSE,FALSE,,
c4496352-eb24-44be-a624-8ce8fb0f5f5d,12/1/2022 6:00,12/16/2022 6:00,4.20333E+13,42,33,"HighPeak Energy Holdings, LLC.",GR West 49-62 A Unit #A 2H,32.558862,-101.323169,NAD83,6573,16704137,1074841,Texas,Borden,3,FALSE,FALSE,,
8fbbb9cf-5651-4a21-b31c-50c5ae7df545,12/1/2022 6:00,12/16/2022 6:00,4.20333E+13,42,33,"HighPeak Energy Holdings, LLC.",GR West 49-62 A Unit #A 3H,32.55886,-101.323088,NAD83,6550,16625080,1075568,Texas,Borden,3,FALSE,FALSE,,
8b246b85-0c38-4fd1-bd49-538e43775dd3,12/1/2022 6:00,12/16/2022 6:00,4.24794E+13,42,479,SilverBow Resources,Fasken State 209H,27.8544311,-99.8105287,NAD83,9245.2,17134412,0,Texas,Webb,3,FALSE,FALSE,,
31ddc35b-0aec-4758-a8b9-1f68820708aa,12/1/2022 6:00,12/16/2022 6:00,4.24794E+13,42,479,SilverBow Resources,Fasken State 210H,27.8544571,-99.8104358,NAD83,9325,16831402,0,Texas,Webb,3,FALSE,FALSE,,
0e057c56-fffb-45c3-9b19-9d0a63b9a3ee,12/4/2022 6:00,12/16/2022 6:00,4.24933E+13,42,493,"Trinity Operating (USG), LLC",METALLICA 45H,28.9681,-98.2514,NAD27,8347,24916271,0,Texas,Wilson,3,TRUE,FALSE,,
6df2fcda-70ac-495d-9b31-4664bfd04100,12/12/2022 7:00,12/16/2022 7:00,5.04524E+12,5,45,Laramie Energy LLC,CC 0697-03-09E,39.559076,-108.199215,WGS84,10114,3696000,0,Colorado,Garfield,3,FALSE,FALSE,,
e0cee19e-bbdd-4a0b-94f3-2b7d8f0a13bd,12/16/2022 9:49,12/16/2022 10:44,4.20035E+13,42,3,Citation Oil and Gas Corp.,JM White 43,32.480692,-102.629547,NAD83,4761,126292,9956,Texas,Andrews,3,FALSE,FALSE,,
57c9167a-e11a-40e4-83b0-a89ef0c71279,12/15/2022 6:12,12/16/2022 13:03,3.50733E+13,35,73,"Hinkle Oil & Gas, Inc.",LSEOU 37-4HO,35.942433,-97.754821,NAD83,6353,2483124,0,Oklahoma,Kingfisher,3,FALSE,FALSE,,
06ea6f00-557d-4f55-8a57-0fb8b3761c6b,12/16/2022 18:37,12/16/2022 19:34,4.20035E+13,42,3,Citation Oil and Gas Corp.,JM White 50,32.479287,-102.628679,NAD83,4760,117797,10009,Texas,Andrews,3,FALSE,FALSE,,
0ffe9012-7b80-40c0-bf52-98465a34dcdc,12/1/2022 22:41,12/17/2022 1:28,4.24794E+13,42,479,SilverBow Resources,Fasken State 120H,27.8543676,-99.8107137,NAD83,9534.4,14786213,0,Texas,Webb,3,FALSE,FALSE,,
f9340ac4-7972-4d55-8058-f4f83e3e5bcc,11/26/2022 6:00,12/17/2022 6:00,3.31051E+13,33,105,Hess Corporation,GO-RON VIALL-156-98-2513H-3,48.301029,-103.224446,NAD83,10783.6,21069460,0,North Dakota,Williams,3,FALSE,FALSE,,
8327b1a9-cc5d-46cf-acb2-82a6c3dfaebc,11/26/2022 6:00,12/17/2022 6:00,3.31051E+13,33,105,Hess Corporation,GO-RON VIALL-156-98-2513H-1,48.301076,-103.223434,NAD83,10799.5,23166131.2,0,North Dakota,Williams,3,FALSE,FALSE,,
98e87725-22ed-46e7-8ada-04c86d02eefd,12/5/2022 6:00,12/17/2022 6:00,4.23894E+13,42,389,"Blue Ox Resources Operating, LLC",EL DUDERINO UNIT 5-25 43H,31.309378,-103.563226,NAD27,10295,18747624,0,Texas,Reeves,3,FALSE,FALSE,,
8d1bc5aa-175e-499a-9e01-b71047feb191,12/1/2022 6:00,12/17/2022 6:00,4.24794E+13,42,479,SilverBow Resources,Fasken State 208H,27.8544345,-99.8105943,NAD83,9238.9,17286109,0,Texas,Webb,3,FALSE,FALSE,,
d776e308-24ff-4dac-b2b1-90e8852dada0,12/3/2022 6:00,12/17/2022 6:00,4.24933E+13,42,493,"Trinity Operating (USG), LLC",METALLICA  44H,28.9802,-98.2515,NAD27,8354,24656104,0,Texas,Wilson,3,TRUE,FALSE,,
b3525281-376b-40a8-98ea-198f3df9b49f,12/5/2022 7:52,12/17/2022 6:31,4.23894E+13,42,389,"Blue Ox Resources Operating, LLC",EL DUDERINO UNIT 5-25 12H,31.308733,-103.559386,NAD27,10300,18398730,0,Texas,Reeves,3,FALSE,FALSE,,
9108ef84-05cc-43ee-b7bc-c759982353d4,12/5/2022 11:01,12/17/2022 12:17,4.23894E+13,42,389,"Blue Ox Resources Operating, LLC",EL DUDERINO UNIT 5-25 13H,31.308713,-103.559277,NAD27,10728,18334428,0,Texas,Reeves,3,FALSE,FALSE,,
c7277802-74c7-4983-b064-64965fcf1825,12/3/2022 20:50,12/17/2022 18:21,3.50512E+13,35,51,"Camino Natural Resources, LLC",RHONDA 0807 33-4 1MH,35.13208334,-97.93805539,NAD27,13254,21932904,0,Oklahoma,Grady,3,FALSE,FALSE,,
9afb185e-a4a2-4594-a090-a915b34535d0,12/16/2022 16:01,12/17/2022 19:39,4.21034E+13,42,103,"Ring Energy, Inc.",Mcknight MB 2403G,31.335442,-102.404234,NAD83,6145,1976321,98479,Texas,Crane,3,FALSE,FALSE,,
3a007dbb-21c6-4e05-8172-d4ac459f0189,12/4/2022 7:39,12/17/2022 22:12,4.23295E+13,42,329,"Discovery Operating, Inc.",Southern Hospitality Y #2WB,31.777971,-102.061711,NAD83,9587,18777968,1028182,Texas,Midland,3,FALSE,FALSE,,
3fd47bf3-8514-4c38-a57f-5ae034b5882b,12/4/2022 10:35,12/18/2022 0:38,4.23295E+13,42,329,"Discovery Operating, Inc.",Southern Hospitality Y #2LS,31.778119,-102.061057,NAD83,8832,18539077,1027001,Texas,Midland,3,FALSE,FALSE,,
45322c2e-9d2d-4e0b-824f-eda9adf16dd4,12/4/2022 13:21,12/18/2022 2:46,4.23295E+13,42,329,"Discovery Operating, Inc.",Southern Hospitality Z #1WB,31.778511,-102.059315,NAD83,9720,19069127,1027117,Texas,Midland,3,FALSE,FALSE,,
e7ba7bbd-6a39-4912-8c22-e05793ab9bb6,11/29/2022 6:00,12/18/2022 6:00,3.00255E+13,30,25,COG Operating LLC,DOUBLE ABJ 16 FED COM 701H,32.2114,-103.6744,NAD27,12283,579553.4,0,New Mexico,Lea,3,TRUE,FALSE,,
58548cdc-bbb5-4329-9098-5c6609e9dab8,12/6/2022 6:00,12/18/2022 6:00,4.22834E+13,42,283,Cheyenne Petroleum Company,ZC-Irvin A1H,28.613553,-98.883827,NAD83,8500,16493610,890072,Texas,La Salle,3,FALSE,FALSE,,
66638989-b911-4d15-85de-af470c202374,11/30/2022 6:00,12/19/2022 6:00,1.70812E+13,17,81,"Chesapeake Operating, Inc.",HA RA SUQ;COATS 30&31-11-9 HC 002-ALT,31.9099956,-93.3312542,NAD83,13712.7,20111423,0,Louisiana,Red River,3,FALSE,FALSE,,
d431959c-44ba-4ca1-9789-7bccfff35e14,11/30/2022 6:00,12/19/2022 6:00,1.70812E+13,17,81,"Chesapeake Operating, Inc.",HA RA SUQ;COATS 30&31-11-9 HC 004-ALT,31.9098306,-93.3312527,NAD83,13822.6,19260935,0,Louisiana,Red River,3,FALSE,FALSE,,
c34573c9-b05c-412a-9223-11f14b892aa5,12/19/2022 6:00,12/19/2022 6:00,3.50492E+13,35,49,Daylight Petroleum LLC,McCaskil A 1-24,34.711945,-97.4735,NAD27,8060,59621,0,Oklahoma,Garvin,3,FALSE,FALSE,,
b9ef8349-ce80-47d8-adb0-2570cc99937c,12/3/2022 6:00,12/19/2022 6:00,4.20035E+13,42,3,Diamondback E&P LLC,UL LAKE VALLEY 10 19 B 2MS ANDREWS 2MS,32.41956389,-102.2383806,NAD27,8930,14769269,0,Texas,Andrews,3,TRUE,FALSE,,
00ef672e-b4ed-45da-b161-3ccffe2393c2,12/3/2022 6:00,12/19/2022 6:00,4.20035E+13,42,3,Diamondback E&P LLC,UL LAKE VALLEY 10 19 D 3JM ANDREWS 3JM,32.4197,-102.2385,NAD27,9160,14768251,0,Texas,Andrews,3,TRUE,FALSE,,
a4c82cbd-ac64-4a19-a613-73cd66899c6b,12/4/2022 6:00,12/19/2022 6:00,4.20035E+13,42,3,Diamondback E&P LLC,UL LAKE VALLEY 10 19 E 4MS ANDREWS 4MS,32.4197,-102.2384,NAD27,8990,14317855,0,Texas,Andrews,3,TRUE,FALSE,,
897f057f-c07e-4e43-aaff-0af1da6bd74e,11/24/2022 6:00,12/19/2022 6:00,4.23894E+13,42,389,Tall City Operations III LLC,Clorette DePasto 3-11 Unit #21H,31.261447,-103.65213,NAD83,10484,20157396,0,Texas,Reeves,3,FALSE,FALSE,,
5e0ef880-2314-4e50-bbcd-7e51cc07e758,12/12/2022 0:00,12/20/2022 0:00,3.00255E+13,30,25,Occidental Oil and Gas,DR PI FED UNIT 17_8 DA 21H,32.38566968,-103.7013709,NAD27,10637,14120554,0,New Mexico,Lea,3,TRUE,FALSE,,
bffec356-4659-44cf-a0fd-7f3ce9548990,12/13/2022 0:00,12/20/2022 0:00,3.00255E+13,30,25,Occidental Oil and Gas,DR PI FED UNIT 17_8 DA 23H,32.38567055,-103.7011442,NAD27,10593,13920629,0,New Mexico,Lea,3,TRUE,FALSE,,
fa395c3b-653a-473a-a6c2-ac8e42a73cf5,12/10/2022 0:00,12/20/2022 0:00,4.23014E+13,42,301,Occidental Oil and Gas,CARLSBAD 54-1-28 UNIT 12H,31.92821569,-103.6517862,NAD27,11730,14358806,0,Texas,Loving,3,FALSE,FALSE,,
2bc16a9f-1eef-46ff-ad39-716889ba95a4,11/30/2022 6:00,12/20/2022 6:00,1.70812E+13,17,81,"Chesapeake Operating, Inc.",HA RA SUQ;COATS 30&31-11-9 HC 003-ALT,31.9099131,-93.3312535,NAD83,13801,18547465,0,Louisiana,Red River,3,FALSE,FALSE,,
0b3983d2-dde5-48a3-8622-60d200a6be94,12/14/2022 6:00,12/20/2022 6:00,3.50432E+13,35,43,MEWBOURNE OIL COMPANY,Krows 36/25 OJ #1HS,35.9849316,-99.0667057,NAD27,9010,9106566,0,Oklahoma,Dewey,3,FALSE,FALSE,,
0f75bc39-35e5-4e25-af9a-0f04a8f8ef17,12/20/2022 6:00,12/20/2022 6:00,3.50492E+13,35,49,Daylight Petroleum LLC,Juanita A 2-31,34.686572,-97.45648,NAD27,8803,104314,0,Oklahoma,Garvin,3,FALSE,FALSE,,
22281660-f5ff-489d-9003-279cf1c9e584,12/3/2022 6:00,12/20/2022 6:00,4.20035E+13,42,3,Diamondback E&P LLC,UL LAKE VALLEY 10 19 A 1LS ANDREWS 1LS,32.4196,-102.2388,NAD27,9460,15025910,0,Texas,Andrews,3,TRUE,FALSE,,
7edaec2e-97ba-4422-b716-459ec72716ec,12/3/2022 6:00,12/20/2022 6:00,4.20035E+13,42,3,Diamondback E&P LLC,UL LAKE VALLEY 10 19 C 2LS ANDREWS 2LS,32.4197,-102.2386,NAD27,9460,15396906,0,Texas,Andrews,3,TRUE,FALSE,,
e894e5a2-f81b-4719-ba46-f83f4eede519,12/3/2022 6:00,12/20/2022 6:00,4.20035E+13,42,3,Diamondback E&P LLC,UL LAKE VALLEY 10 19 F 1WA ANDREWS 1WA,32.4196,-102.2387,NAD27,9760,20992825,0,Texas,Andrews,3,TRUE,FALSE,,
